"time","x","y","z","low","high","mux1_GEn1","mux1_GEn2","mux1_GUn1","mux1_GUn2","comp_out","vin","zero","rlc_iL+","rlc_iL-","rlc_vC+","rlc_vC-","vCp","vCn","iLp","iLn","iCp","iCn","vLp","vLn","rlc_dummy+","rlc_dummy-","rlc_A+","rlc_A-"
0.1001001001001,9.02144816370912,0.70225201101099,1.68522410392046,1.81110433917137,7.07399430993489,0.907295166893881,6.38672776085295,0,0,1.59107572135944,10,0,-20.6873540206874,0,-19.3526860193527,0.667334000667334,0.0632645397382391,0.0632645397382391,0.0632645397382391,0.0632645397382391,0.114398064565857,0.114398064565857,0.0632645397382391,0.0632645397382391,0,0,0,0.333667000333667
0.11011011011011,8.98424394645509,0.681281455026054,1.65741740673856,1.73142231336775,7.03101873628751,0.809460181088739,6.27592367678622,0,0,1.67705719178029,10,0,-22.7560894227561,0,-21.287954621288,0.734067400734068,0.065862962672863,0.065862962672863,0.065862962672863,0.065862962672863,0.115373216920361,0.115373216920361,0.065862962672863,0.065862962672863,0,0,0,0.367033700367034
0.12012012012012,8.95293304496239,0.661434229803274,1.63011453538341,1.65651298954943,6.99288755914241,0.722558360031267,6.17132399880964,0,0,1.75551818985093,10,0,-24.8248248248248,0,-23.2232232232232,0.800800800800801,0.0680295223264197,0.0680295223264197,0.0680295223264197,0.0680295223264197,0.116028378090714,0.116028378090714,0.0680295223264197,0.0680295223264197,0,0,0,0.400400400400401
0.13013013013013,8.92679309166224,0.642627469588782,1.60329143639339,1.58599056934594,6.95901698314329,0.645282441535163,6.07243710859848,0,0,1.82728800235559,10,0,-26.8935602268936,0,-25.1584918251585,0.867534200867535,0.0698281392781914,0.0698281392781914,0.0698281392781914,0.0698281392781914,0.116467962130734,0.116467962130734,0.0698281392781914,0.0698281392781914,0,0,0,0.433767100433767
0.14014014014014,8.90519730646163,0.624786008587598,1.57692707102706,1.51950920149409,6.9289014917203,0.576499466285582,5.97882161300509,0,0,1.89308961392372,10,0,-28.9622956289623,0,-27.0937604270938,0.934267600934268,0.0713159028647995,0.0713159028647995,0.0713159028647995,0.0713159028647995,0.116762652507877,0.116762652507877,0.0713159028647995,0.0713159028647995,0,0,0,0.467133800467134
0.15015015015015,8.88759984180096,0.607841525051384,1.55100296609973,1.45675796083067,6.90210177048597,0.515223959237593,5.89008010503111,0,0,1.95355566704793,10,0,-31.031031031031,0,-29.029029029029,1.001001001001,0.0725428569407029,0.0725428569407029,0.0725428569407029,0.0725428569407029,0.116960082529439,0.116960082529439,0.0725428569407029,0.0725428569407029,0,0,0,0.500500500500501
0.16016016016016,8.87352373784025,0.5917317944377,1.52550283721836,1.3974565609846,6.87823478218057,0.460595885971302,5.80585382669016,0,0,2.0092416305037,10,0,-33.0997664330998,0,-30.9642976309643,1.06773440106773,0.0735522258311682,0.0735522258311682,0.0735522258311682,0.0735522258311682,0.117092294111472,0.117092294111472,0.0735522258311682,0.0735522258311682,0,0,0,0.533867200533867
0.17017017017017,8.86255096611931,0.576400035963317,1.50041227156973,1.34135167889471,6.85696556328962,0.411862430477367,5.72581808535932,0,0,2.06063672634764,10,0,-35.1685018351685,0,-32.8995662328996,1.13446780113447,0.0743809099419058,0.0743809099419058,0.0743809099419058,0.0743809099419058,0.117180811486964,0.117180811486964,0.0743809099419058,0.0743809099419058,0,0,0,0.567233900567234
0.18018018018018,8.85431419153977,0.561794342695363,1.4757184611613,1.28821380937749,6.83800043774468,0.368362918075129,5.64967832444347,0,0,2.10817300460357,10,0,-37.2372372372372,0,-34.8348348348348,1.2012012012012,0.0750601177720387,0.0750601177720387,0.0750601177720387,0.0750601177720387,0.117240052207862,0.117240052207862,0.0750601177720387,0.0750601177720387,0,0,0,0.600600600600601
0.19019019019019,8.84848974867864,0.547867171449768,1.45140997218837,1.23783449900086,6.82108123266093,0.329515961760142,5.57716666221842,0,0,2.15223310768323,10,0,-39.305972639306,0,-36.7701034367701,1.26793460126793,0.0756160570727569,0.0756160570727569,0.0756160570727569,0.0756160570727569,0.117279710495584,0.117279710495584,0.0756160570727569,0.0756160570727569,0,0,0,0.633967300633967
0.2002002002002,8.84479194187842,0.534574909666708,1.42747655574181,1.19002403532647,6.80598058582759,0.294809032448444,5.50803899599254,0,0,2.19315659271307,10,0,-41.3747080413747,0,-38.7053720387054,1.33466800133467,0.0760705905974159,0.0760705905974159,0.0760705905974159,0.0760705905974159,0.117306265614848,0.117306265614848,0.0760705905974159,0.0760705905974159,0,0,0,0.667334000667334
0.21021021021021,8.84296819521273,0.52187749066199,1.40390898515058,1.14460942801812,6.79249795633463,0.263789587535538,5.44207246784252,0,0,2.2312453289747,10,0,-43.4434434434434,0,-40.6406406406406,1.4014014014014,0.0764418678481099,0.0764418678481099,0.0764418678481099,0.0764418678481099,0.117324009682578,0.117324009682578,0.0764418678481099,0.0764418678481099,0,0,0,0.700700700700701
0.22022022022022,8.84279464588256,0.509738033635097,1.38069890761213,1.10143254027435,6.78045600147531,0.236057012342307,5.37906311653713,0,0,2.26676841287022,10,0,-45.5121788455122,0,-42.5759092425759,1.46813480146813,0.0767449123542582,0.0767449123542582,0.0767449123542582,0.0767449123542582,0.117335878766766,0.117335878766766,0.0767449123542582,0.0767449123542582,0,0,0,0.734067400734067
0.23023023023023,8.8440726602729,0.498122543369686,1.35783872596503,1.06034855874503,6.76969771412129,0.211256251206481,5.31882395126745,0,0,2.29996607039239,10,0,-47.5809142475809,0,-44.5111778445112,1.53486820153487,0.0769921130818259,0.0769921130818259,0.0769921130818259,0.0769921130818259,0.117343828162613,0.117343828162613,0.0769921130818259,0.0769921130818259,0,0,0,0.767434100767434
0.24024024024024,8.84662576820885,0.48699963909585,1.33532149466148,1.02122462723654,6.76008390682982,0.189072206515236,5.2611832295173,0,0,2.33105309803382,10,0,-49.6496496496496,0,-46.4464464464464,1.6016016016016,0.0771936599089496,0.0771936599089496,0.0771936599089496,0.0771936599089496,0.117349146069974,0.117349146069974,0.0771936599089496,0.0771936599089496,0,0,0,0.800800800800801
0.25025025025025,8.85029700899787,0.476340312513832,1.31314082982219,0.983938641932495,6.75149103647333,0.169224893167143,5.20598293657258,0,0,2.36022184866611,10,0,-51.7183850517184,0,-48.3817150483817,1.66833500166833,0.0773579175872154,0.0773579175872154,0.0773579175872154,0.0773579175872154,0.117352704738389,0.117352704738389,0.0773579175872154,0.0773579175872154,0,0,0,0.834167500834167
0.26026026026026,8.85494663947613,0.466117711929955,1.29129083180624,0.948378189483675,6.74380932789808,0.151465256975881,5.15307744361819,0,0,2.38764481678768,10,0,-53.7871204537871,0,-50.316983650317,1.73506840173507,0.0774917408029112,0.0774917408029112,0.0774917408029112,0.0774917408029112,0.117355087809874,0.117355087809874,0.0774917408029112,0.0774917408029112,0,0,0,0.867534200867534
0.27027027027027,8.86045014370718,0.456306949456933,1.26976601838181,0.914439609034372,6.73694114700097,0.135571546577549,5.10233232100371,0,0,2.41347688845408,10,0,-55.8558558558558,0,-52.2522522522523,1.8018018018018,0.0776007389446693,0.0776007389446693,0.0776007389446693,0.0776007389446693,0.117356682364233,0.117356682364233,0.0776007389446693,0.0776007389446693,0,0,0,0.900900900900901
